game_date,opponent,venue,inning_number,top_or_bottom,pitcher_name,pitcher_team,pitcher_lefty,batter_name,batter_team,batter_lefty,balls,strikes,outs_before,pitch_type_name,pitch_result,atbat_result,velo,pitch_locheight,pitch_locside,ball_in_play_direction,ball_in_play_distance,inplay_value,angle,atbat_result_id,autopitchtype,awayteam,ax_fts,ay_fts,az_fts,batter_team_id,batterside,bearing,carry_distance,carry_flight_time_s,contactpositionx,contactpositiony,contactpositionz,date,direction,exitspeed,external_id,game_key,gameuid,gorout_horizontal_location_intent,gorout_horizontal_location_result,gorout_score_horizontal,gorout_score_vertical,gorout_vertical_location_intent,gorout_vertical_location_result,hit_location,hitspinrate,hitter_external_id,hitter_internal_id,hittype,hometeam,inning,inning_pitch_number,inplay_value_id,korbb,lasttrackeddistance,league,level,man_on_first,man_on_second,man_on_third,outs,outsonplay,paofinning,performance_data_key,pfxx_in,pfxz_in,pitch_approach_h,pitch_approach_v,pitch_break_h_in,pitch_break_v_in,pitch_extension_ft,pitch_id,pitch_launch_h,pitch_launch_v,pitch_number,pitch_release_height_ft,pitch_release_side_ft,pitch_result_id,pitch_spin_axis,pitch_spin_rpm,pitch_spin_tilt,pitch_time_s,pitch_type,pitch_zone_speed_mph,pitchcall,pitcher_external_id,pitcher_internal_id,pitcher_team_id,pitcherset,pitcherthrows,pitchofpa,pitchuid,platelocheight,platelocside,playresult,positionatx,positionaty,positionatz,relspeed,runsscored,session_id,session_type,stadium,taggedpitchtype,time,timestamp,topbottom,tracking_type,vertbreak,vx_fts,vy_fts,vz,x0_ft,y,z0_ft
2025-05-06,Elder High School,Kremcheck Stadium,2,Bottom,Corbin Shondel,Elder High School,False,Jackson Porta,Moeller,False,1,2,1,Breaking Ball,Ball,,72,0.500,1.100,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,554985,,,,14,0,,,,,False,True,True,,,,ph_27836893,,,,,,,,27836893,,,4,,,1,,,,,30,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:27:03 PM,1746566823,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,2,Bottom,Corbin Shondel,Elder High School,False,Jackson Porta,Moeller,False,2,2,1,Fast Ball,Ball,,81,3.700,0.500,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,554985,,,,15,0,,,,,False,True,True,,,,ph_27836903,,,,,,,,27836903,,,5,,,1,,,,,1,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:27:50 PM,1746566870,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,2,Bottom,Corbin Shondel,Elder High School,False,Jackson Porta,Moeller,False,3,2,1,Fast Ball,Strike In Play,Double Play,81,2.100,0.900,-23.71,209.84,Line Drive,,7,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,7-4,,,554985,,,,16,50,,,,,False,True,True,,,,ph_27836909,,,,,,,,27836909,,,6,,,50,,,,,1,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:28:10 PM,1746566890,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Mason Schneider,Elder High School,True,0,0,0,Slider,Ball,,74,0.400,0.200,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629839,,,,1,0,,,,,False,False,False,,,,ph_27836935,,,,,,,,27836935,,,1,,,1,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:30:39 PM,1746567039,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Mason Schneider,Elder High School,True,1,0,0,Fast Ball,Ball,HBP,80,0.400,1.700,0.00,0.00, -- ,,9,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629839,,,,2,0,,,,,False,False,False,,,,ph_27836943,,,,,,,,27836943,,,2,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:30:54 PM,1746567054,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Dylan Palicki,Elder High School,False,0,0,0,Fast Ball,Strike Swing and Miss,,84,1.900,-0.500,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629849,,,,3,0,,,,,True,False,False,,,,ph_27836953,,,,,,,,27836953,,,1,,,30,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:31:31 PM,1746567091,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Dylan Palicki,Elder High School,False,0,1,0,Fast Ball,Strike In Play,Error,84,3.100,0.500,11.44,137.28,Ground Ball,,6,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,4-6,,,629849,,,,4,20,,,,,True,False,False,,,,ph_27836966,,,,,,,,27836966,,,2,,,50,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:32:04 PM,1746567124,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Joey Thamann,Elder High School,False,0,0,0,Fast Ball,Ball,,84,2.900,-1.200,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629845,,,,5,0,,,,,True,True,False,,,,ph_27836979,,,,,,,,27836979,,,1,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:33:02 PM,1746567182,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Joey Thamann,Elder High School,False,1,0,0,Fast Ball,Strike Swing and Miss,,83,2.300,0.700,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629845,,,,6,0,,,,,True,True,False,,,,ph_27836982,,,,,,,,27836982,,,2,,,30,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:33:24 PM,1746567204,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Joey Thamann,Elder High School,False,1,1,0,Fast Ball,Strike Swing and Miss,,86,2.200,0.600,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629845,,,,7,0,,,,,True,True,False,,,,ph_27836991,,,,,,,,27836991,,,3,,,30,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:33:53 PM,1746567233,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Joey Thamann,Elder High School,False,1,2,0,Fast Ball,Ball,,85,2.500,1.700,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629845,,,,8,0,,,,,True,True,False,,,,ph_27836995,,,,,,,,27836995,,,4,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:34:23 PM,1746567263,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Joey Thamann,Elder High School,False,2,2,0,Fast Ball,Strike Swing and Miss,Strike Out,85,2.400,0.400,0.00,0.00, -- ,,1,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629845,,,,9,0,,,,,True,True,False,,,,ph_27837002,,,,,,,,27837002,,,5,,,30,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:34:49 PM,1746567289,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Mason Chumley,Elder High School,False,0,0,2,Slider,Strike Foul,,74,2.300,-0.100,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868414,,,,10,0,,,,,True,False,False,,,,ph_27837007,,,,,,,,27837007,,,1,,,40,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:35:20 PM,1746567320,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Mason Chumley,Elder High School,False,0,1,2,Slider,Strike Looking,,76,2.700,0.900,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868414,,,,11,0,,,,,True,False,False,,,,ph_27837019,,,,,,,,27837019,,,2,,,20,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:36:00 PM,1746567360,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Mason Chumley,Elder High School,False,0,2,2,Fast Ball,Ball,,85,3.900,1.700,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868414,,,,12,0,,,,,True,False,False,,,,ph_27837027,,,,,,,,27837027,,,3,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:36:18 PM,1746567378,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Mason Chumley,Elder High School,False,1,2,2,Slider,Ball,,76,2.300,1.900,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868414,,,,13,0,,,,,False,True,False,,,,ph_27837038,,,,,,,,27837038,,,4,,,1,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:36:48 PM,1746567408,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Mason Chumley,Elder High School,False,2,2,2,Slider,Strike Swing and Miss,Strike Out,75,0.800,1.600,0.00,0.00, -- ,,1,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868414,,,,14,0,,,,,False,True,False,,,,ph_27837045,,,,,,,,27837045,,,5,,,30,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:37:19 PM,1746567439,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Eli Roden,Elder High School,True,0,0,2,Fast Ball,Strike Foul,,86,3.100,0.400,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629850,,,,15,0,,,,,True,False,True,,,,ph_27837058,,,,,,,,27837058,,,1,,,40,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:38:05 PM,1746567485,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Eli Roden,Elder High School,True,0,1,2,Fast Ball,Ball,,85,2.400,-1.400,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629850,,,,16,0,,,,,True,False,True,,,,ph_27837073,,,,,,,,27837073,,,2,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:38:49 PM,1746567529,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Eli Roden,Elder High School,True,1,1,2,Fast Ball,Ball,,84,3.700,1.300,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629850,,,,17,0,,,,,True,False,True,,,,ph_27837082,,,,,,,,27837082,,,3,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:39:11 PM,1746567551,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Eli Roden,Elder High School,True,2,1,2,Fast Ball,Strike Foul,,86,2.100,0.800,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629850,,,,18,0,,,,,False,True,True,,,,ph_27837089,,,,,,,,27837089,,,4,,,40,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:39:40 PM,1746567580,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Eli Roden,Elder High School,True,2,2,2,Fast Ball,Strike Foul,,86,2.200,-0.500,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629850,,,,19,0,,,,,False,True,True,,,,ph_27837098,,,,,,,,27837098,,,5,,,40,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:40:12 PM,1746567612,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Eli Roden,Elder High School,True,2,2,2,Change Up,Ball,,80,0.400,1.500,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629850,,,,20,0,,,,,False,True,True,,,,ph_27837108,,,,,,,,27837108,,,6,,,1,,,,,11,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:40:43 PM,1746567643,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Eli Roden,Elder High School,True,3,2,2,Slider,Ball,BB,76,0.900,1.600,0.00,0.00, -- ,,10,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629850,,,,21,0,,,,,False,True,True,,,,ph_27837115,,,,,,,,27837115,,,7,,,1,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:41:08 PM,1746567668,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Jaden Walpole,Elder High School,False,0,0,2,Fast Ball,Ball,,85,1.000,1.700,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629842,,,,22,0,,,,,True,True,True,,,,ph_27837121,,,,,,,,27837121,,,1,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:41:44 PM,1746567704,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Top,Connor Fuhrer,Moeller,False,Jaden Walpole,Elder High School,False,1,0,2,Fast Ball,Strike In Play,Line Out,56,2.700,0.900,-19.89,291.55,Line Drive,,3,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,7,,,629842,,,,23,50,,,,,True,True,True,,,,ph_27837130,,,,,,,,27837130,,,2,,,50,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:42:20 PM,1746567740,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Bottom,Corbin Shondel,Elder High School,False,Donovan Glosser,Moeller,False,0,0,0,Fast Ball,Strike In Play,Fly Out,81,2.100,-0.200,3.33,40.12,Pop up,,4,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,1,,,561419,,,,1,92,,,,,False,False,False,,,,ph_27837161,,,,,,,,27837161,,,1,,,50,,,,,1,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:44:17 PM,1746567857,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Bottom,Corbin Shondel,Elder High School,False,Luke Pappano,Moeller,True,0,0,1,Fast Ball,Strike Foul,,81,2.800,0.300,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,561318,,,,2,0,,,,,False,False,False,,,,ph_27837172,,,,,,,,27837172,,,1,,,40,,,,,1,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:44:49 PM,1746567889,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Bottom,Corbin Shondel,Elder High School,False,Luke Pappano,Moeller,True,0,1,1,Breaking Ball,Strike Looking,,68,3.000,0.000,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,561318,,,,3,0,,,,,False,False,False,,,,ph_27837183,,,,,,,,27837183,,,2,,,20,,,,,30,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:45:14 PM,1746567914,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Bottom,Corbin Shondel,Elder High School,False,Luke Pappano,Moeller,True,0,2,1,Breaking Ball,Strike Looking,Strike Out,70,1.600,-0.300,0.00,0.00, -- ,,1,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,561318,,,,4,0,,,,,False,False,False,,,,ph_27837189,,,,,,,,27837189,,,3,,,20,,,,,30,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:45:34 PM,1746567934,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Bottom,Corbin Shondel,Elder High School,False,Carter Christenson,Moeller,False,0,0,2,Fast Ball,Strike Swing and Miss,,81,2.700,0.400,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,554991,,,,5,0,,,,,False,False,False,,,,ph_27837195,,,,,,,,27837195,,,1,,,30,,,,,1,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:46:00 PM,1746567960,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,3,Bottom,Corbin Shondel,Elder High School,False,Carter Christenson,Moeller,False,0,1,2,Breaking Ball,Strike In Play,Fly Out,68,2.700,-0.500,17.64,178.34,Fly Ball,,4,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,4,,,554991,,,,6,100,,,,,False,False,False,,,,ph_27837203,,,,,,,,27837203,,,2,,,50,,,,,30,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:46:16 PM,1746567976,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Jaren Lammers,Elder High School,True,0,0,0,Fast Ball,Strike In Play,1B,85,1.800,0.000,1.66,147.84,Ground Ball,,11,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868421,,,,1,20,,,,,False,False,False,,,,ph_27837232,,,,,,,,27837232,,,1,,,50,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:48:46 PM,1746568126,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Carson Smith,Elder High School,False,0,0,0,Fast Ball,Ball,,85,3.200,0.500,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629854,,,,2,0,,,,,True,False,False,,,,ph_27837238,,,,,,,,27837238,,,1,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:49:22 PM,1746568162,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Carson Smith,Elder High School,False,1,0,0,Slider,Ball,,75,0.400,0.100,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629854,,,,3,0,,,,,True,False,False,,,,ph_27837249,,,,,,,,27837249,,,2,,,1,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:49:55 PM,1746568195,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Carson Smith,Elder High School,False,2,0,0,Slider,Strike Looking,,74,1.500,0.200,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629854,,,,4,0,,,,,True,False,False,,,,ph_27837258,,,,,,,,27837258,,,3,,,20,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:50:15 PM,1746568215,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Carson Smith,Elder High School,False,2,1,0,Fast Ball,Ball,HBP,85,2.200,-1.500,0.00,0.00, -- ,,9,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629854,,,,5,0,,,,,True,False,False,,,,ph_27837268,,,,,,,,27837268,,,4,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:50:36 PM,1746568236,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Dylan Wullenweber,Elder High School,True,0,0,0,Fast Ball,Ball,,83,3.500,-0.700,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868418,,,,6,0,,,,,True,True,False,,,,ph_27837282,,,,,,,,27837282,,,1,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:51:14 PM,1746568274,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Dylan Wullenweber,Elder High School,True,1,0,0,Fast Ball,Strike Foul,,85,1.900,-0.100,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868418,,,,7,0,,,,,True,False,True,,,,ph_27837294,,,,,,,,27837294,,,2,,,40,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:51:52 PM,1746568312,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Dylan Wullenweber,Elder High School,True,1,1,0,Fast Ball,Strike In Play,1B,85,2.100,0.900,24.53,186.38,Ground Ball,,11,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,868418,,,,8,20,,,,,True,False,True,,,,ph_27837301,,,,,,,,27837301,,,3,,,50,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:52:14 PM,1746568334,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Mason Schneider,Elder High School,True,0,0,0,Change Up,Ball,,79,1.600,-1.400,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629839,,,,9,0,,,,,True,True,False,,,,ph_27837311,,,,,,,,27837311,,,1,,,1,,,,,11,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:52:50 PM,1746568370,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Mason Schneider,Elder High School,True,1,0,0,Fast Ball,Ball,,83,1.000,1.800,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629839,,,,10,0,,,,,True,True,False,,,,ph_27837317,,,,,,,,27837317,,,2,,,1,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:53:13 PM,1746568393,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Mason Schneider,Elder High School,True,2,0,0,Slider,Strike In Play,Double Play,74,2.200,0.400,16.65,134.35,Ground Ball,,7,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,4-6-3,,,629839,,,,11,20,,,,,True,True,False,,,,ph_27837336,,,,,,,,27837336,,,3,,,50,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:54:11 PM,1746568451,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Dylan Palicki,Elder High School,False,0,0,2,Slider,Ball,,74,0.100,0.200,0.00,0.00, -- ,,0,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,629849,,,,12,0,,,,,False,False,True,,,,ph_27837340,,,,,,,,27837340,,,1,,,1,,,,,32,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:54:43 PM,1746568483,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Top,Connor Fuhrer,Moeller,False,Dylan Palicki,Elder High School,False,1,0,2,Fast Ball,Strike In Play,Ground Out,84,1.700,0.100,9.28,142.25,Ground Ball,,2,,,,,,79186,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,4-3,,,629849,,,,13,20,,,,,False,False,True,,,,ph_27837342,,,,,,,,27837342,,,2,,,50,,,,,1,,,,556700,58177,,,,,,,,,,,,,mg_492436,game,,,5:54:46 PM,1746568486,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Bottom,Corbin Shondel,Elder High School,False,Matt Ponatoski,Moeller,True,0,0,0,Change Up,Ball,,75,0.700,0.900,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,561221,,,,1,0,,,,,False,False,False,,,,ph_27837366,,,,,,,,27837366,,,1,,,1,,,,,11,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:56:27 PM,1746568587,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Bottom,Corbin Shondel,Elder High School,False,Matt Ponatoski,Moeller,True,1,0,0,Fast Ball,Strike Looking,,83,1.400,0.800,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,561221,,,,2,0,,,,,False,False,False,,,,ph_27837369,,,,,,,,27837369,,,2,,,20,,,,,1,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:56:42 PM,1746568602,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Bottom,Corbin Shondel,Elder High School,False,Matt Ponatoski,Moeller,True,1,1,0,Breaking Ball,Strike Foul,,70,2.100,0.800,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,561221,,,,3,0,,,,,False,False,False,,,,ph_27837373,,,,,,,,27837373,,,3,,,40,,,,,30,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:56:56 PM,1746568616,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Bottom,Corbin Shondel,Elder High School,False,Matt Ponatoski,Moeller,True,1,2,0,Breaking Ball,Strike In Play,1B,68,1.600,-0.100,-2.67,200.50,Line Drive,,11,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,561221,,,,4,50,,,,,False,False,False,,,,ph_27837382,,,,,,,,27837382,,,4,,,50,,,,,30,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:57:19 PM,1746568639,,Charted,,,,,,,
2025-05-06,Elder High School,Kremcheck Stadium,4,Bottom,Corbin Shondel,Elder High School,False,Conner Cuozzo,Moeller,False,0,0,0,Breaking Ball,Strike Foul,,65,1.800,0.100,0.00,0.00, -- ,,0,,,,,,58177,,,,,,,,5/6/25,,,,mg_492436,,,,,,,,0,,,604585,,,,5,0,,,,,True,False,False,,,,ph_27837389,,,,,,,,27837389,,,1,,,40,,,,,30,,,,629840,79186,,,,,,,,,,,,,mg_492436,game,,,5:58:01 PM,1746568681,,Charted,,,,,,,
